LANDING_YEAR,MANAGEMENT_GROUP_CODE,COMPLEX1_CODE,COMPLEX2_CODE,PACFIN_SPECIES_CODE,COMMON_NAME,TOTAL_LANDED_WEIGHT_MTONS,TOTAL_LANDED_WEIGHT_PPP,TOTAL_EXVESSEL_REVENUE,TOTAL_CONFIDENTIAL_FLAG
2005,GRND,MGRN,....,GRDR,UNSP. GRENADIERS,137.5,,53260.4,*
2005,GRND,MGRN,....,RATF,SPOTTED RATFISH,0,,0,*
2005,GRND,MGRN,SHRK,DSRK,SPINY DOGFISH,481.4,,205178.24,*
2005,GRND,MGRN,SHRK,LSRK,LEOPARD SHARK,11.4,,19996.63,
2005,GRND,MGRN,SHRK,SSRK,SOUPFIN SHARK,15.1,,34777.65,*
2005,GRND,MGRN,SHRK SUBTOTAL,,__ALL SHARKS,507.9,,259952.52,*
2005,GRND,MGRN,SKAT,LSKT,LONGNOSE SKATE,0.4,,0,
2005,GRND,MGRN,SKAT,USKT,UNSP. SKATE,831,,303217.84,
2005,GRND,MGRN,SKAT SUBTOTAL,,__ALL SKATES & RAYS,831.4,,303217.84,
2005,GRND,MGRN SUBTOTAL,,,__MISC. GROUNDFISH,1476.8,,616430.76,*
2005,GRND,ROCK,....,ARR1,NOM. AURORA ROCKFISH,0.2,,603.54,
2005,GRND,ROCK,....,ARRA,AURORA ROCKFISH,43,,30452.93,
2005,GRND,ROCK,....,BANK,BANK ROCKFISH,30.9,,43594.17,
2005,GRND,ROCK,....,BCAC,BOCACCIO,6.9,,7882,*
2005,GRND,ROCK,....,BCC1,NOM. BOCACCIO,6.5,,15613.92,
2005,GRND,ROCK,....,BGL1,NOM. BLACKGILL ROCKFISH,1.3,,3699.35,*
2005,GRND,ROCK,....,BLCK,BLACK ROCKFISH,136.6,,442943.42,*
2005,GRND,ROCK,....,BLGL,BLACKGILL ROCKFISH,88.6,,161734.56,
2005,GRND,ROCK,....,BLK1,NOM. BLACK ROCKFISH,37.2,,100437.08,*
2005,GRND,ROCK,....,BLU1,NOM. BLUE ROCKFISH,10.4,,33683.14,
2005,GRND,ROCK,....,BLUR,BLUE ROCKFISH,12.6,,34221.38,*
2005,GRND,ROCK,....,BNK1,NOM. BANK ROCKFISH,7.7,,15824.75,
2005,GRND,ROCK,....,BRW1,NOM. BROWN ROCKFISH,3,,31109.57,
2005,GRND,ROCK,....,BRWN,BROWN ROCKFISH,19.4,,253764.55,*
2005,GRND,ROCK,....,BRZ1,NOM. BRONZESPOTTED ROCKFISH,0,,0,*
2005,GRND,ROCK,....,BYEL,BLACK AND YELLOW ROCKFISH,8.1,,122603.61,*
2005,GRND,ROCK,....,BYL1,NOM. BLACK-AND-YELLOW ROCKFISH,2.5,,27116.12,
2005,GRND,ROCK,....,CHN1,NOM. CHINA ROCKFISH,1.3,,16143.91,
2005,GRND,ROCK,....,CHNA,CHINA ROCKFISH,5.8,,75158.86,
2005,GRND,ROCK,....,CLP1,NOM. CHILIPEPPER,46.5,,46921.04,
2005,GRND,ROCK,....,CLPR,CHILIPEPPER ROCKFISH,17.3,,22241.93,
2005,GRND,ROCK,....,CNR1,NOM. CANARY ROCKFISH,4.2,,4309.82,*
2005,GRND,ROCK,....,CNRY,CANARY ROCKFISH,4.4,,4010.37,*
2005,GRND,ROCK,....,COP1,NOM. COPPER ROCKFISH,4,,35003.13,
2005,GRND,ROCK,....,COPP,COPPER ROCKFISH,1.8,,16466.52,
2005,GRND,ROCK,....,CWC1,NOM. COWCOD ROCKFISH,0,,90.5,
2005,GRND,ROCK,....,DBR1,NOM. DARKBLOTCHED ROCKFISH,5.5,,7886.89,*
2005,GRND,ROCK,....,DBRK,DARKBLOTCHED ROCKFISH,85.7,,76897.93,*
2005,GRND,ROCK,....,FLG1,NOM. FLAG ROCKFISH,0.1,,232.25,
2005,GRND,ROCK,....,GBL1,NOM. GREENBLOTCHED ROCKFISH,0.1,,512.92,
2005,GRND,ROCK,....,GBLC,GREENBLOTCHED ROCKFISH,0,,0,*
2005,GRND,ROCK,....,GPH1,NOM. GOPHER ROCKFISH,4.5,,58000.68,*
2005,GRND,ROCK,....,GPHR,GOPHER ROCKFISH,13.5,,203321.46,*
2005,GRND,ROCK,....,GRAS,GRASS ROCKFISH,10.1,,193154.2,*
2005,GRND,ROCK,....,GRS1,NOM. GRASS ROCKFISH,4.2,,87121.1,
2005,GRND,ROCK,....,GSP1,NOM. GREENSPOTTED ROCKFISH,0.3,,1211.8,*
2005,GRND,ROCK,....,GSPT,GREENSPOTTED ROCKFISH,0,,0,*
2005,GRND,ROCK,....,GSR1,NOM. GREENSTRIPED ROCKFISH,0,,0,*
2005,GRND,ROCK,....,GSRK,GREENSTRIPED ROCKFISH,3.1,,2939.57,*
2005,GRND,ROCK,....,KLP1,NOM. KELP ROCKFISH,0.7,,7008.83,
2005,GRND,ROCK,....,KLPR,KELP ROCKFISH,0.2,,1934.5,*
2005,GRND,ROCK,....,MXR1,NOM. MEXICAN ROCKFISH,0,,0,*
2005,GRND,ROCK,....,MXRF,MEXICAN ROCKFISH,0,,0,*
2005,GRND,ROCK,....,NUSF,NOR. UNSP. SHELF ROCKFISH,2.5,,2361.7,*
2005,GRND,ROCK,....,NUSP,NOR. UNSP. SLOPE ROCKFISH,10.5,,10218.11,*
2005,GRND,ROCK,....,NUSR,NOR. UNSP. NEAR-SHORE ROCKFISH,1.4,,5144.13,*
2005,GRND,ROCK,....,OLV1,NOM. OLIVE ROCKFISH,0.6,,3224.66,
2005,GRND,ROCK,....,OLVE,OLIVE ROCKFISH,0.7,,2028.26,
2005,GRND,ROCK,....,PNK1,NOM. PINK ROCKFISH,0,,0,*
2005,GRND,ROCK,....,POP,PACIFIC OCEAN PERCH,57.3,,57161.45,*
2005,GRND,ROCK,....,POP2,NOM. POP,1.3,,1242.82,*
2005,GRND,ROCK,....,QLB1,NOM. QUILLBACK ROCKFISH,4,,46208.54,
2005,GRND,ROCK,....,QLBK,QUILLBACK ROCKFISH,1.1,,10278.87,*
2005,GRND,ROCK,....,RCK2,UNSP. BOLINA RCKFSH,3.5,,46852.06,*
2005,GRND,ROCK,....,RCK4,UNSP. REDS RCKFSH,1.8,,8548.52,*
2005,GRND,ROCK,....,RCK5,UNSP. SMALL REDS RCKFSH,0.4,,693.44,*
2005,GRND,ROCK,....,RCK6,UNSP. ROSEFISH RCKFSH,0,,0,*
2005,GRND,ROCK,....,RCK7,UNSP. GOPHER ROCKFISH,1.3,,17177.7,*
2005,GRND,ROCK,....,RCK9,BLACK+BLUE ROCKFISH,0,,0,*
2005,GRND,ROCK,....,RDB1,NOM. REDBANDED ROCKFISH,0,,0,*
2005,GRND,ROCK,....,RDBD,REDBANDED ROCKFISH,30.7,,27878.91,
2005,GRND,ROCK,....,REDS,REDSTRIPE ROCKFISH,3.7,,80.08,*
2005,GRND,ROCK,....,REYE,ROUGHEYE ROCKFISH,105.3,,76509.06,*
2005,GRND,ROCK,....,ROS1,NOM. ROSY ROCKFISH,0,,0,*
2005,GRND,ROCK,....,RST1,NOM. ROSETHORN ROCKFISH,0,,0,*
2005,GRND,ROCK,....,RSTN,ROSETHORN ROCKFISH,2.3,,1981.28,
2005,GRND,ROCK,....,SBLY,SHORTBELLY ROCKFISH,0,,0,*
2005,GRND,ROCK,....,SCR1,NOM. CALIFORNIA SCORPIONFISH,5.2,,32913.12,*
2005,GRND,ROCK,....,SHRP,SHARPCHIN ROCKFISH,3.3,,3416.16,*
2005,GRND,ROCK,....,SLGR,SILVERGRAY ROCKFISH,0.8,,732,
2005,GRND,ROCK,....,SNOS,SPLITNOSE ROCKFISH,108.2,,72487.49,
2005,GRND,ROCK,....,SNS1,NOM. SPLITNOSE ROCKFISH,1.2,,2103.34,
2005,GRND,ROCK,....,SPK1,NOM. SPECKLED ROCKFISH,0,,80.05,
2005,GRND,ROCK,....,SQR1,NOM. SQUARESPOT,0,,0,*
2005,GRND,ROCK,....,SRKR,SHORTRAKER ROCKFISH,9.8,,10066.85,*
2005,GRND,ROCK,....,STR1,NOM. STARRY ROCKFISH,0.1,,374,
2005,GRND,ROCK,....,STRK,STRIPETAIL ROCKFISH,0.1,,6.58,*
2005,GRND,ROCK,....,TGR1,NOM. TIGER ROCKFISH,0,,121,*
2005,GRND,ROCK,....,TIGR,TIGER ROCKFISH,0,,0,*
2005,GRND,ROCK,....,TRE1,NOM. TREEFISH,0.2,,2158.23,
2005,GRND,ROCK,....,TREE,TREEFISH,0.6,,11148.5,
2005,GRND,ROCK,....,UDNR,UNSP. DEEP NEAR-SHORE RF,0,,0,*
2005,GRND,ROCK,....,UDW1,SHORTRAKER+ROUGHEYE,0,,0,*
2005,GRND,ROCK,....,UPOP,UNSP. POP GROUP,0,,0,*
2005,GRND,ROCK,....,URCK,UNSP. ROCKFISH,3.2,,6663.83,*
2005,GRND,ROCK,....,USHR,UNSP. NEAR-SHORE ROCKFISH,0,,0,*
2005,GRND,ROCK,....,USLF,UNSP. SHELF ROCKFISH,3.1,,12109.05,
2005,GRND,ROCK,....,USLP,UNSP. SLOPE ROCKFISH,1.2,,5229.18,*
2005,GRND,ROCK,....,VRM1,NOM. VERMILLION ROCKFISH,9.4,,42323.77,
2005,GRND,ROCK,....,VRML,VERMILION ROCKFISH,14.1,,68702.28,
2005,GRND,ROCK,....,WDOW,WIDOW ROCKFISH,41.9,,14405.85,
2005,GRND,ROCK,....,WDW1,NOM. WIDOW ROCKFISH,65.6,,54006.73,*
2005,GRND,ROCK,....,YEY1,NOM. YELLOWEYE ROCKFISH,0.5,,1002.5,*
2005,GRND,ROCK,....,YEYE,YELLOWEYE ROCKFISH,0.1,,137.4,*
2005,GRND,ROCK,....,YMTH,YELLOWMOUTH ROCKFISH,6.3,,6647.63,*
2005,GRND,ROCK,....,YTR1,NOM. YELLOWTAIL ROCKFISH,95.1,,100858.3,*
2005,GRND,ROCK,....,YTRK,YELLOWTAIL ROCKFISH,186.7,,106723.61,*
2005,GRND,ROCK,TRNY,LSP1,NOM. LONGSPINE THORNYHEAD,16,,50579.45,*
2005,GRND,ROCK,TRNY,LSPN,LONGSPINE THORNYHEAD,625.3,,666539.06,
2005,GRND,ROCK,TRNY,SSP1,NOM. SHORTSPINE THORNYHEAD,23.1,,53950.23,
2005,GRND,ROCK,TRNY,SSPN,SHORTSPINE THORNYHEAD,629.1,,1859739.28,*
2005,GRND,ROCK,TRNY,THDS,THORNYHEADS (MIXED),9.8,,24248.08,
2005,GRND,ROCK,TRNY SUBTOTAL,,__THORNYHEADS COMPLEX,1303.3,,2655056.1,*
2005,GRND,ROCK SUBTOTAL,,,__ALL ROCKFISH,2716.6,,5712915.44,*
2005,GRND,ROND,....,CBZ1,NOM. CABEZON,14.6,,155662.06,
2005,GRND,ROND,....,CBZN,CABEZON,45.4,,407488.91,
2005,GRND,ROND,....,KGL1,NOM. KELP GREENLING,21.4,,215167.08,
2005,GRND,ROND,....,KLPG,KELP GREENLING,1.2,,16405.29,
2005,GRND,ROND,....,LCD1,NOM. LINGCOD,36.4,,124577.38,
2005,GRND,ROND,....,LCOD,LINGCOD,136.2,,290777.22,
2005,GRND,ROND,....,PCOD,PACIFIC COD,727.3,,748035.21,*
2005,GRND,ROND,....,PLCK,WALLEYE POLLOCK,540.1,,16390.79,*
2005,GRND,ROND,....,PWHT,PACIFIC WHITING,248103,,27983705.21,*
2005,GRND,ROND,....,SABL,SABLEFISH,4964.4,,17799270.85,
2005,GRND,ROND,....,URND,UNSP. ROUNDFISH,0,,0,*
2005,GRND,ROND SUBTOTAL,,,__ALL ROUNDFISH,254590,,47757480,*
2006,GRND,FLAT,....,BSOL,BUTTER SOLE,0,,0,*
2006,GRND,FLAT,....,CSOL,CURLFIN SOLE,0.2,,132.82,*
2006,GRND,FLAT,....,DOVR,DOVER SOLE,5731.8,,4678672.49,*
2006,GRND,FLAT,....,DSOL,DEEPSEA SOLE,1.7,,1139.52,
2006,GRND,FLAT,....,DVR1,NOM. DOVER SOLE,0.5,,1644.26,*
2006,GRND,FLAT,....,EGL1,NOM. ENGLISH SOLE,0.7,,2914.6,
2006,GRND,FLAT,....,EGLS,ENGLISH SOLE,868.7,,612824.84,*
2006,GRND,FLAT,....,FSOL,FLATHEAD SOLE,17.3,,11760.83,*
2006,GRND,FLAT,....,OFLT,OTHER FLATFISH,0,,0,*
2006,GRND,FLAT,....,PTR1,NOM. PETRALE SOLE,1,,2619.91,*
2006,GRND,FLAT,....,PTRL,PETRALE SOLE,2582.9,,5719942.11,*
2006,GRND,FLAT,....,REX,REX SOLE,543,,411015.57,*
2006,GRND,FLAT,....,REX1,NOM. REX SOLE,0,,0,*
2006,GRND,FLAT,....,RSL1,NOM. ROCK SOLE,5.7,,6794.45,
2006,GRND,FLAT,....,RSOL,ROCK SOLE,4.8,,3673.25,*
2006,GRND,FLAT,....,SFL1,NOM. STARRY FLOUNDER,3.2,,15950.34,
2006,GRND,FLAT,....,SLNS,SLENDER SOLE,0.1,,73.11,
2006,GRND,FLAT,....,SSO1,NOM. SAND SOLE,7.4,,15547.72,
2006,GRND,FLAT,....,SSOL,SAND SOLE,47.1,,64658.89,*
2006,GRND,FLAT,....,STRY,STARRY FLOUNDER,65.4,,67202.07,*
2006,GRND,FLAT,....,UFLT,UNSP. FLATFISH,22.3,,48438.08,
2006,GRND,FLAT,SDAB,PDAB,PACIFIC SANDDAB,405.8,,362212.59,*
2006,GRND,FLAT,SDAB,PDB1,NOM. PACIFIC SANDDAB,0,,0,*
2006,GRND,FLAT,SDAB,UDAB,UNSP. SANDDABS,1.7,,13087.48,*
2006,GRND,FLAT,SDAB SUBTOTAL,,__SANDDABS,407.5,,375300.07,*
2006,GRND,FLAT,TRBT,ART1,NOM. ARROWTOOTH FLOUNDER,1.6,,727.3,*
2006,GRND,FLAT,TRBT,ARTH,ARROWTOOTH FLOUNDER,1722.9,,415883.76,*
2006,GRND,FLAT,TRBT,UTRB,UNSP. TURBOTS,0.5,,455.25,*
2006,GRND,FLAT,TRBT SUBTOTAL,,__TURBOTS,1725,,417066.31,*
2006,GRND,FLAT SUBTOTAL,,,__ALL FLATFISH,12036.3,,12457371.24,*
2006,GRND,MGRN,....,GRDR,UNSP. GRENADIERS,123.2,,38714.55,*
2006,GRND,MGRN,....,OGRN,OTHER GROUNDFISH,0,,0,*
2006,GRND,MGRN,....,RATF,SPOTTED RATFISH,0,,0,*
2006,GRND,MGRN,SHRK,DSRK,SPINY DOGFISH,315.5,,142565.7,*
2006,GRND,MGRN,SHRK,LSRK,LEOPARD SHARK,9.3,,21603.84,
2006,GRND,MGRN,SHRK,SSRK,SOUPFIN SHARK,20,,40902.03,*
2006,GRND,MGRN,SHRK SUBTOTAL,,__ALL SHARKS,344.8,,205071.57,*
2006,GRND,MGRN,SKAT,BSKT,BIG SKATE,0,,0,*
2006,GRND,MGRN,SKAT,LSKT,LONGNOSE SKATE,0,,0,*
2006,GRND,MGRN,SKAT,USKT,UNSP. SKATE,932.5,,354811.07,
2006,GRND,MGRN,SKAT SUBTOTAL,,__ALL SKATES & RAYS,932.5,,354811.07,*
2006,GRND,MGRN SUBTOTAL,,,__MISC. GROUNDFISH,1400.5,,598597.19,*
2006,GRND,ROCK,....,ARR1,NOM. AURORA ROCKFISH,0.1,,356.87,*
2006,GRND,ROCK,....,ARRA,AURORA ROCKFISH,33.3,,25860.17,
2006,GRND,ROCK,....,BANK,BANK ROCKFISH,32.9,,57018.64,
2006,GRND,ROCK,....,BCAC,BOCACCIO,2.4,,5666.07,*
2006,GRND,ROCK,....,BCC1,NOM. BOCACCIO,3.1,,9859.23,*
2006,GRND,ROCK,....,BGL1,NOM. BLACKGILL ROCKFISH,1.9,,4961.37,*
2006,GRND,ROCK,....,BLCK,BLACK ROCKFISH,140.2,,535883.24,*
2006,GRND,ROCK,....,BLGL,BLACKGILL ROCKFISH,94.3,,200960.01,
2006,GRND,ROCK,....,BLK1,NOM. BLACK ROCKFISH,16.1,,52765.72,*
2006,GRND,ROCK,....,BLU1,NOM. BLUE ROCKFISH,15.6,,48567.2,
2006,GRND,ROCK,....,BLUR,BLUE ROCKFISH,8.2,,30607.41,*
2006,GRND,ROCK,....,BNK1,NOM. BANK ROCKFISH,7.3,,17248.85,*
2006,GRND,ROCK,....,BRW1,NOM. BROWN ROCKFISH,3.6,,42707.25,
2006,GRND,ROCK,....,BRWN,BROWN ROCKFISH,17.1,,230523.86,
2006,GRND,ROCK,....,BRZ1,NOM. BRONZESPOTTED ROCKFISH,0.1,,468.5,
2006,GRND,ROCK,....,BYEL,BLACK AND YELLOW ROCKFISH,5.9,,92307.32,*
2006,GRND,ROCK,....,BYL1,NOM. BLACK-AND-YELLOW ROCKFISH,2.6,,38510.16,
2006,GRND,ROCK,....,CHN1,NOM. CHINA ROCKFISH,0.8,,10684.89,*
2006,GRND,ROCK,....,CHNA,CHINA ROCKFISH,6.9,,89713.63,*
2006,GRND,ROCK,....,CLP1,NOM. CHILIPEPPER,5.8,,4500.77,
2006,GRND,ROCK,....,CLPR,CHILIPEPPER ROCKFISH,39.1,,57935.14,*
2006,GRND,ROCK,....,CNR1,NOM. CANARY ROCKFISH,7.9,,8702.98,*
2006,GRND,ROCK,....,CNRY,CANARY ROCKFISH,4.1,,4275.17,*
2006,GRND,ROCK,....,COP1,NOM. COPPER ROCKFISH,3.8,,32497.4,
2006,GRND,ROCK,....,COPP,COPPER ROCKFISH,0.6,,6086.33,*
2006,GRND,ROCK,....,DBR1,NOM. DARKBLOTCHED ROCKFISH,6,,9187.67,*
2006,GRND,ROCK,....,DBRK,DARKBLOTCHED ROCKFISH,91.3,,88205.84,*
2006,GRND,ROCK,....,FLAG,FLAG ROCKFISH,0.8,,3947.59,
2006,GRND,ROCK,....,FLG1,NOM. FLAG ROCKFISH,0.2,,777.75,*
2006,GRND,ROCK,....,GBL1,NOM. GREENBLOTCHED ROCKFISH,0,,0,*
2006,GRND,ROCK,....,GBLC,GREENBLOTCHED ROCKFISH,1.1,,4063.28,*
2006,GRND,ROCK,....,GPH1,NOM. GOPHER ROCKFISH,3.5,,56706.75,
2006,GRND,ROCK,....,GPHR,GOPHER ROCKFISH,12,,185459.16,*
2006,GRND,ROCK,....,GRAS,GRASS ROCKFISH,14,,309677.39,*
2006,GRND,ROCK,....,GRS1,NOM. GRASS ROCKFISH,3.8,,70240.4,
2006,GRND,ROCK,....,GSP1,NOM. GREENSPOTTED ROCKFISH,0.1,,542.25,
2006,GRND,ROCK,....,GSPT,GREENSPOTTED ROCKFISH,0.5,,2327.03,*
2006,GRND,ROCK,....,GSR1,NOM. GREENSTRIPED ROCKFISH,0,,0,*
2006,GRND,ROCK,....,GSRK,GREENSTRIPED ROCKFISH,7.8,,7037.32,*
2006,GRND,ROCK,....,HLQN,HARLEQUIN ROCKFISH,0,,0,*
2006,GRND,ROCK,....,KLP1,NOM. KELP ROCKFISH,0.5,,7699.5,
2006,GRND,ROCK,....,KLPR,KELP ROCKFISH,0.1,,1657.7,*
2006,GRND,ROCK,....,MXR1,NOM. MEXICAN ROCKFISH,0,,0,*
2006,GRND,ROCK,....,MXRF,MEXICAN ROCKFISH,0.6,,2770.49,
2006,GRND,ROCK,....,NUSF,NOR. UNSP. SHELF ROCKFISH,2,,1722.58,*
2006,GRND,ROCK,....,NUSP,NOR. UNSP. SLOPE ROCKFISH,13.3,,14873.02,*
2006,GRND,ROCK,....,NUSR,NOR. UNSP. NEAR-SHORE ROCKFISH,1,,4919.62,
2006,GRND,ROCK,....,OLV1,NOM. OLIVE ROCKFISH,1.1,,3913.92,*
2006,GRND,ROCK,....,OLVE,OLIVE ROCKFISH,0.1,,628.25,*
2006,GRND,ROCK,....,POP,PACIFIC OCEAN PERCH,64.3,,65048.78,*
2006,GRND,ROCK,....,POP2,NOM. POP,2.6,,2765.92,*
2006,GRND,ROCK,....,QLB1,NOM. QUILLBACK ROCKFISH,1,,9148.75,
2006,GRND,ROCK,....,QLBK,QUILLBACK ROCKFISH,5.1,,47378.83,
2006,GRND,ROCK,....,RCK2,UNSP. BOLINA RCKFSH,3.2,,44358.37,
2006,GRND,ROCK,....,RCK4,UNSP. REDS RCKFSH,3.6,,10614.96,
2006,GRND,ROCK,....,RCK5,UNSP. SMALL REDS RCKFSH,0.9,,1004.6,*
2006,GRND,ROCK,....,RCK6,UNSP. ROSEFISH RCKFSH,1.6,,1314.35,*
2006,GRND,ROCK,....,RCK7,UNSP. GOPHER ROCKFISH,2,,30022.38,
2006,GRND,ROCK,....,RDB1,NOM. REDBANDED ROCKFISH,0.5,,1295,*
2006,GRND,ROCK,....,RDBD,REDBANDED ROCKFISH,18.2,,20129.36,
2006,GRND,ROCK,....,REDS,REDSTRIPE ROCKFISH,0.5,,477.82,
2006,GRND,ROCK,....,REYE,ROUGHEYE ROCKFISH,87.6,,87200.99,*
2006,GRND,ROCK,....,ROS1,NOM. ROSY ROCKFISH,0.3,,215.2,*
2006,GRND,ROCK,....,RST1,NOM. ROSETHORN ROCKFISH,0,,205.25,
2006,GRND,ROCK,....,RSTN,ROSETHORN ROCKFISH,0.1,,61.45,*
2006,GRND,ROCK,....,SBL1,NOM. SHORTBELLY ROCKFISH,0,,0,*
2006,GRND,ROCK,....,SBLY,SHORTBELLY ROCKFISH,0,,0,*
2006,GRND,ROCK,....,SCR1,NOM. CALIFORNIA SCORPIONFISH,2.7,,17555.4,
2006,GRND,ROCK,....,SHRP,SHARPCHIN ROCKFISH,0.1,,95.67,
2006,GRND,ROCK,....,SLGR,SILVERGRAY ROCKFISH,3,,2804.36,
2006,GRND,ROCK,....,SNOS,SPLITNOSE ROCKFISH,123.7,,82574.24,
2006,GRND,ROCK,....,SNS1,NOM. SPLITNOSE ROCKFISH,0.1,,141.28,*
2006,GRND,ROCK,....,SPK1,NOM. SPECKLED ROCKFISH,0.3,,787.75,*
2006,GRND,ROCK,....,SPKL,SPECKLED ROCKFISH,0.2,,839.54,*
2006,GRND,ROCK,....,SRKR,SHORTRAKER ROCKFISH,7.3,,7253.35,
2006,GRND,ROCK,....,STAR,STARRY ROCKFISH,0.2,,890.4,
2006,GRND,ROCK,....,STR1,NOM. STARRY ROCKFISH,0,,292.25,
2006,GRND,ROCK,....,STRK,STRIPETAIL ROCKFISH,0,,4.4,*
2006,GRND,ROCK,....,SWSP,SWORDSPINE ROCKFISH,0,,0,*
2006,GRND,ROCK,....,TGR1,NOM. TIGER ROCKFISH,0,,240.75,
2006,GRND,ROCK,....,TIGR,TIGER ROCKFISH,0.1,,1243,*
2006,GRND,ROCK,....,TRE1,NOM. TREEFISH,0.1,,1595.19,
2006,GRND,ROCK,....,TREE,TREEFISH,0.6,,12625.66,
2006,GRND,ROCK,....,UDNR,UNSP. DEEP NEAR-SHORE RF,0,,0,*
2006,GRND,ROCK,....,UPOP,UNSP. POP GROUP,0,,0,*
2006,GRND,ROCK,....,URCK,UNSP. ROCKFISH,3.2,,9176.36,*
2006,GRND,ROCK,....,USHR,UNSP. NEAR-SHORE ROCKFISH,0.5,,2494,*
2006,GRND,ROCK,....,USLF,UNSP. SHELF ROCKFISH,0.2,,829,
2006,GRND,ROCK,....,USLP,UNSP. SLOPE ROCKFISH,12.6,,23986.03,*
2006,GRND,ROCK,....,VRM1,NOM. VERMILLION ROCKFISH,6.3,,29368.27,
2006,GRND,ROCK,....,VRML,VERMILION ROCKFISH,18.3,,96832.81,
2006,GRND,ROCK,....,WDOW,WIDOW ROCKFISH,105.8,,29960.76,*
2006,GRND,ROCK,....,WDW1,NOM. WIDOW ROCKFISH,16.5,,18105.9,*
2006,GRND,ROCK,....,YEY1,NOM. YELLOWEYE ROCKFISH,0.3,,551.08,*
2006,GRND,ROCK,....,YEYE,YELLOWEYE ROCKFISH,0.4,,904.66,
2006,GRND,ROCK,....,YMTH,YELLOWMOUTH ROCKFISH,1.6,,1719.16,*
2006,GRND,ROCK,....,YTR1,NOM. YELLOWTAIL ROCKFISH,65.8,,71057.13,
2006,GRND,ROCK,....,YTRK,YELLOWTAIL ROCKFISH,195.1,,118816.22,*
2006,GRND,ROCK,TRNY,LSP1,NOM. LONGSPINE THORNYHEAD,24.5,,77713.27,*
2006,GRND,ROCK,TRNY,LSPN,LONGSPINE THORNYHEAD,726,,926754.3,
2006,GRND,ROCK,TRNY,SSP1,NOM. SHORTSPINE THORNYHEAD,29.2,,118553.75,
2006,GRND,ROCK,TRNY,SSPN,SHORTSPINE THORNYHEAD,653.3,,2054866.53,*
2006,GRND,ROCK,TRNY,THDS,THORNYHEADS (MIXED),4.3,,21271.7,
2006,GRND,ROCK,TRNY SUBTOTAL,,__THORNYHEADS COMPLEX,1437.3,,3199159.55,*
2006,GRND,ROCK SUBTOTAL,,,__ALL ROCKFISH,2807.3,,6438171.87,*
2006,GRND,ROND,....,CBZ1,NOM. CABEZON,9,,121782.55,
2006,GRND,ROND,....,CBZN,CABEZON,41.4,,388115.39,*
2006,GRND,ROND,....,KGL1,NOM. KELP GREENLING,15.3,,158086.65,
2006,GRND,ROND,....,KLPG,KELP GREENLING,0.8,,12573,
2006,GRND,ROND,....,LCD1,NOM. LINGCOD,23.4,,97777.56,
2006,GRND,ROND,....,LCOD,LINGCOD,192,,404208.03,
2006,GRND,ROND,....,PCOD,PACIFIC COD,331,,361000.61,*
2006,GRND,ROND,....,PLCK,WALLEYE POLLOCK,0,,0,*
2006,GRND,ROND,....,PWHT,PACIFIC WHITING,234833.7,,30886272.38,*
2006,GRND,ROND,....,SABL,SABLEFISH,4941.2,,20191507.68,
2006,GRND,ROND,....,URND,UNSP. ROUNDFISH,0,,0,*
2006,GRND,ROND SUBTOTAL,,,__ALL ROUNDFISH,240387.8,,52621323.85,*
2007,GRND,FLAT,....,BSOL,BUTTER SOLE,0,,0,*
2007,GRND,FLAT,....,CSOL,CURLFIN SOLE,1.4,,1003.16,*
2007,GRND,FLAT,....,DOVR,DOVER SOLE,8919.2,,7368476.78,*
2007,GRND,FLAT,....,DSOL,DEEPSEA SOLE,0.1,,104.82,
2007,GRND,FLAT,....,DVR1,NOM. DOVER SOLE,2.5,,3920.08,*
2007,GRND,FLAT,....,EGL1,NOM. ENGLISH SOLE,0,,0,*
2007,GRND,FLAT,....,EGLS,ENGLISH SOLE,609.8,,428031.6,*
2007,GRND,FLAT,....,FNTS,FANTAIL SOLE,0.1,,594.53,
2007,GRND,FLAT,....,FSOL,FLATHEAD SOLE,1.9,,1271.36,*
2007,GRND,FLAT,....,HTRB,HORNYHEAD TURBOT,0.3,,340.63,
2007,GRND,FLAT,....,PTR1,NOM. PETRALE SOLE,0.1,,655.49,*
2007,GRND,FLAT,....,PTRL,PETRALE SOLE,2199.3,,4837836.37,*
2007,GRND,FLAT,....,REX,REX SOLE,546.9,,403440.58,*
2007,GRND,FLAT,....,REX1,NOM. REX SOLE,0.8,,1186.71,*
2007,GRND,FLAT,....,RSL1,NOM. ROCK SOLE,0.2,,365.5,*
2007,GRND,FLAT,....,RSOL,ROCK SOLE,5.8,,7209.12,*
2007,GRND,FLAT,....,SFL1,NOM. STARRY FLOUNDER,0.7,,2215.38,*
2007,GRND,FLAT,....,SLNS,SLENDER SOLE,0,,0,*
2007,GRND,FLAT,....,SSO1,NOM. SAND SOLE,0.2,,365.45,*
2007,GRND,FLAT,....,SSOL,SAND SOLE,20,,30560.2,*
2007,GRND,FLAT,....,STRY,STARRY FLOUNDER,19.9,,22210.57,*
2007,GRND,FLAT,....,UFLT,UNSP. FLATFISH,21.5,,33225.15,
2007,GRND,FLAT,SDAB,PDAB,PACIFIC SANDDAB,262.2,,238656.58,*
2007,GRND,FLAT,SDAB,PDB1,NOM. PACIFIC SANDDAB,4.1,,5344.6,
2007,GRND,FLAT,SDAB,UDAB,UNSP. SANDDABS,15.3,,27316.56,
